name,profileUrl,website,founderName,linkedinUrl
Stackup,https://www.ycombinator.com/companies/stackup,https://www.stackup.fi,John Rising,https://linkedin.com/in/johnrising/
Stackup,https://www.ycombinator.com/companies/stackup,https://www.stackup.fi,Hazim Jumali,https://www.linkedin.com/in/hazim-jumali/
SigmaMind AI,https://www.ycombinator.com/companies/sigmamind-ai,https://sigmamind.ai?utm_source=yc&utm_medium=web,Ashish Agarwal,https://www.linkedin.com/in/agarwalashish101/
SigmaMind AI,https://www.ycombinator.com/companies/sigmamind-ai,https://sigmamind.ai?utm_source=yc&utm_medium=web,Pratik Mundra,http://www.linkedin.com/in/mundrapratik90/
Ciro,https://www.ycombinator.com/companies/ciro,https://www.ciro.io/,Ross Geiger,https://www.linkedin.com/in/rossgeiger1
Ciro,https://www.ycombinator.com/companies/ciro,https://www.ciro.io/,Richard Lee,https://www.linkedin.com/in/zrlee
Ciro,https://www.ycombinator.com/companies/ciro,https://www.ciro.io/,David Winer,https://www.linkedin.com/in/david-winer
Workflow86,https://www.ycombinator.com/companies/workflow86,https://www.workflow86.com,Aaron Tran,https://www.linkedin.com/in/%F0%9F%94%80-aaron-tran-847b2358/
Nullstone,https://www.ycombinator.com/companies/nullstone,https://nullstone.io,Brad Sickles,https://www.linkedin.com/in/bradsickles/
Nullstone,https://www.ycombinator.com/companies/nullstone,https://nullstone.io,Scott Sickles,https://www.linkedin.com/in/scottsickles
Cinder,https://www.ycombinator.com/companies/cinder-2,http://www.cinder.co,Glen Wise,https://www.linkedin.com/in/glenwise/
Cinder,https://www.ycombinator.com/companies/cinder-2,http://www.cinder.co,Phil Brennan,https://www.linkedin.com/in/philip-brennan-33598610a/
Lovage,https://www.ycombinator.com/companies/lovage,https://getlovage.com,Austin Petersen,https://www.linkedin.com/in/austinpetersenlovagelabs/
Lovage,https://www.ycombinator.com/companies/lovage,https://getlovage.com,Robert Hinckley,https://www.linkedin.com/in/robert-hinckley/
Lovage,https://www.ycombinator.com/companies/lovage,https://getlovage.com,Alexander Steffen,https://www.linkedin.com/in/alexandersteffen/
Curacel,https://www.ycombinator.com/companies/curacel,https://curacel.co,Henry Mascot,https://www.linkedin.com/in/henrymascot
Curacel,https://www.ycombinator.com/companies/curacel,https://curacel.co,John Flash Dada,https://www.linkedin.com/in/john-dada-16235b57/
Bunkyr,https://www.ycombinator.com/companies/bunkyr,https://bunkyr.com,Mike Lewis,https://www.linkedin.com/in/mplew-is/
SilkChart,https://www.ycombinator.com/companies/silkchart,https://www.silkchart.com,Andreea Francis,https://www.linkedin.com/in/aakerele/
GrowthBook,https://www.ycombinator.com/companies/growthbook,https://www.growthbook.io,Graham McNicoll,https://www.linkedin.com/in/grahammcnicoll/
GrowthBook,https://www.ycombinator.com/companies/growthbook,https://www.growthbook.io,Jeremy Dorn,https://www.linkedin.com/in/jeremy-dorn-6198a09/
Aviator,https://www.ycombinator.com/companies/aviator,https://aviator.co,Ankit Jain,https://www.linkedin.com/in/ankitjaindce
outloud.ai,https://www.ycombinator.com/companies/outloud-ai,https://www.outloud.ai/,Sasha Miagkyi,https://www.linkedin.com/in/oleksandr-miagkyi/
outloud.ai,https://www.ycombinator.com/companies/outloud-ai,https://www.outloud.ai/,Igor Shelvinskyi,https://www.linkedin.com/in/igor-shelvinskyi-96055249/
Mentum,https://www.ycombinator.com/companies/mentum,http://getmentum.com,Gus Trigos,https://www.linkedin.com/in/gustavoatrigos
OneSchema,https://www.ycombinator.com/companies/oneschema,https://www.oneschema.co,Andrew Luo,https://www.linkedin.com/in/andrew-luo-6495704a/
Dot,https://www.ycombinator.com/companies/dot,https://getdot.ai,Theo Tortorici,https://www.linkedin.com/in/theo-tortorici/
Dot,https://www.ycombinator.com/companies/dot,https://getdot.ai,Rick Radewagen,https://www.linkedin.com/in/radewagen/
Dot,https://www.ycombinator.com/companies/dot,https://getdot.ai,Sven Rudolph,https://www.linkedin.com/in/sven-rudolph-0b7910a0/
Scispot,https://www.ycombinator.com/companies/scispot-io,https://scispot.io,Guru Singh,https://www.linkedin.com/in/iamguru/
Scispot,https://www.ycombinator.com/companies/scispot-io,https://scispot.io,Satya Singh,https://www.linkedin.com/in/satyaravisingh/
Verihubs,https://www.ycombinator.com/companies/verihubs,https://verihubs.com,Rick Firnando,https://www.linkedin.com/in/rickfirnando/
Echoes HQ,https://www.ycombinator.com/companies/echoes-hq,https://echoeshq.com,Arnaud Porterie,https://linkedin.com/in/aporterie
hotglue,https://www.ycombinator.com/companies/hotglue,https://hotglue.com,Hassan Syyid,https://www.linkedin.com/in/hassan-syyid-7031a870/
hotglue,https://www.ycombinator.com/companies/hotglue,https://hotglue.com,David Molot,https://linkedin.com/in/davidmolot
Rulebricks,https://www.ycombinator.com/companies/rulebricks,https://rulebricks.com/,Siddharth Garimella,https://www.linkedin.com/in/sidgarimella/
TRACTIAN,https://www.ycombinator.com/companies/tractian,https://tractian.com,Igor Marinelli,https://www.linkedin.com/in/igormarinelli/
TRACTIAN,https://www.ycombinator.com/companies/tractian,https://tractian.com,Gabriel Lima,https://www.linkedin.com/in/glameirinhas/
Rinsed,https://www.ycombinator.com/companies/rinsed,https://www.rinsed.com,Austin Esecson,https://www.linkedin.com/in/austinesecson/
Rinsed,https://www.ycombinator.com/companies/rinsed,https://www.rinsed.com,Nic Hippenmeyer,https://www.linkedin.com/in/nicholas-hippenmeyer-39427044/
Rinsed,https://www.ycombinator.com/companies/rinsed,https://www.rinsed.com,Sam Logan,https://www.linkedin.com/in/sam-j-logan/
FirstSupport.ai,https://www.ycombinator.com/companies/firstsupport-ai,https://firstsupport.ai,Terry Djony,https://www.linkedin.com/in/terry-djony
Expent Inc,https://www.ycombinator.com/companies/expent-inc,https://www.expent.ai/,Harikrishna Narayanan,https://www.linkedin.com/in/harikrishnanarayanan/
Expent Inc,https://www.ycombinator.com/companies/expent-inc,https://www.expent.ai/,Srikanth Veeraraghavan,https://www.linkedin.com/in/srikanth-veeraraghavan-426bb825
Vogent,https://www.ycombinator.com/companies/vogent,https://vogent.ai,Jagath Vytheeswaran,http://www.linkedin.com/in/jagathv
Vogent,https://www.ycombinator.com/companies/vogent,https://vogent.ai,Vignesh Varadarajan,http://linkedin.com/in/vignesh-varadarajan-22469937/
SigNoz,https://www.ycombinator.com/companies/signoz,https://signoz.io,Pranay Prateek,https://www.linkedin.com/in/pranay-prateek-b8b563b/
SigNoz,https://www.ycombinator.com/companies/signoz,https://signoz.io,Ankit Nayan,https://www.linkedin.com/in/ankitnayan
DraftWise,https://www.ycombinator.com/companies/draftwise,https://www.draftwise.com/,James Ding,https://www.linkedin.com/in/jamding/
DraftWise,https://www.ycombinator.com/companies/draftwise,https://www.draftwise.com/,Emre Ozen,https://www.linkedin.com/in/ozenemre
DraftWise,https://www.ycombinator.com/companies/draftwise,https://www.draftwise.com/,Ozan Yalti,https://www.linkedin.com/in/ozan-yalti-b64005b
BIK,https://www.ycombinator.com/companies/bik,https://bik.ai/,Sonakshi Nathani,https://www.linkedin.com/in/sonakshi-nathani-473abb41/
BIK,https://www.ycombinator.com/companies/bik,https://bik.ai/,ASHUTOSH SINGLA,https://www.linkedin.com/in/ashu1461/
SuperTokens,https://www.ycombinator.com/companies/supertokens,https://supertokens.com,Advait Ruia,https://www.linkedin.com/in/advait-ruia-2aa52a85/
Regology,https://www.ycombinator.com/companies/regology,http://regology.com,Mukund Goenka,http://www.linkedin.com/in/mukund-goenka
Regology,https://www.ycombinator.com/companies/regology,http://regology.com,Pavan Bayyapu,https://www.linkedin.com/in/pavanbayyapu
Thematic,https://www.ycombinator.com/companies/thematic,http://www.getthematic.com,Alyona Medelyan,https://www.linkedin.com/in/medelyan
Thematic,https://www.ycombinator.com/companies/thematic,http://www.getthematic.com,Nathan Holmberg,https://www.linkedin.com/in/nathanholmberg/
NanoNets,https://www.ycombinator.com/companies/nanonets,https://nanonets.com,Sarthak Jain,https://in.linkedin.com/in/jainsarthak
NanoNets,https://www.ycombinator.com/companies/nanonets,https://nanonets.com,Prathamesh Juvatkar,https://www.linkedin.com/in/prathameshjuvatkar
Jet Admin,https://www.ycombinator.com/companies/jet-admin,https://jetadmin.io,Denis Kildishev,https://www.linkedin.com/in/denis-kildishev/
Jet Admin,https://www.ycombinator.com/companies/jet-admin,https://jetadmin.io,Anton Svetlov,https://www.linkedin.com/in/anton-svetlov/
Dropbase,https://www.ycombinator.com/companies/dropbase,https://dropbase.io,Jimmy Chan,https://www.linkedin.com/in/jimmyechan/
Dropbase,https://www.ycombinator.com/companies/dropbase,https://dropbase.io,Ayazhan Zhakhan,https://www.linkedin.com/in/zhakhan/
Cortex,https://www.ycombinator.com/companies/cortex,https://cortex.io/,Ganesh Datta,https://www.linkedin.com/in/gsdatta/
Cortex,https://www.ycombinator.com/companies/cortex,https://cortex.io/,Anish Dhar,https://www.linkedin.com/in/anishdhar/
Cortex,https://www.ycombinator.com/companies/cortex,https://cortex.io/,Nikhil Unni,https://www.linkedin.com/in/nikhil-unni-969a6a62/
Porter,https://www.ycombinator.com/companies/porter,https://porter.run,Justin Rhee,https://www.linkedin.com/in/justin-rhee-61634112a/
Taskade,https://www.ycombinator.com/companies/taskade,https://www.taskade.com,Stan Chang,https://www.linkedin.com/in/lxcid
Taskade,https://www.ycombinator.com/companies/taskade,https://www.taskade.com,John Xie,https://www.linkedin.com/in/johnxie/
Taskade,https://www.ycombinator.com/companies/taskade,https://www.taskade.com,Dionis Loire,https://www.linkedin.com/in/dionis-loire-6000588
Freshpaint,https://www.ycombinator.com/companies/freshpaint,https://freshpaint.io,Michael Malis,https://www.linkedin.com/in/michael-malis-270354150/
Superorder,https://www.ycombinator.com/companies/superorder,https://superorder.com/,Raghav Poddar,https://www.linkedin.com/in/poddarraghav/
Okteto,https://www.ycombinator.com/companies/okteto,https://okteto.com,Ramiro Berrelleza,https://www.linkedin.com/in/ramiroberrelleza/
Okteto,https://www.ycombinator.com/companies/okteto,https://okteto.com,Pablo Chico de Guzman,https://www.linkedin.com/in/pchico/
Okteto,https://www.ycombinator.com/companies/okteto,https://okteto.com,Ramon Lamana,https://www.linkedin.com/in/rlamana/
Switchboard,https://www.ycombinator.com/companies/switchboard,https://www.onswitchboard.com,Michael Ip,https://www.linkedin.com/in/ipmichael/
Community Phone Company,https://www.ycombinator.com/companies/community-phone-company,https://www.communityphone.org/,James Graham,https://www.linkedin.com/in/wittedhaddock/
Hatch,https://www.ycombinator.com/companies/hatch,http://usehatch.ai,Chris Bache,https://www.linkedin.com/in/christopher-bache-2bb13023/
Hatch,https://www.ycombinator.com/companies/hatch,http://usehatch.ai,Bill Violante,https://www.linkedin.com/in/william-violante-858aa541/
Sendbird,https://www.ycombinator.com/companies/sendbird,https://sendbird.com,Brandon Jeon,https://www.linkedin.com/in/brandonjeon/
Sendbird,https://www.ycombinator.com/companies/sendbird,https://sendbird.com,John S. Kim,https://www.linkedin.com/in/doshkim
Sendbird,https://www.ycombinator.com/companies/sendbird,https://sendbird.com,Harry Kim,https://www.linkedin.com/in/ysharrykim
Instabug,https://www.ycombinator.com/companies/instabug,https://instabug.com,Omar Gabr,https://www.linkedin.com/in/okgabr
Instabug,https://www.ycombinator.com/companies/instabug,https://instabug.com,Moataz Soliman,https://www.linkedin.com/in/mzsoliman/
Revl,https://www.ycombinator.com/companies/revl,https://revl.com/,Eric Sanchez,https://linkedin.com/in/ericsanchezcurti
Swiftype,https://www.ycombinator.com/companies/swiftype,http://swiftype.com,Quin Hoxie,https://www.linkedin.com/in/qhoxie
highlight.io,https://www.ycombinator.com/companies/highlight-io,https://www.highlight.io/,Jay Khatri,https://linkedin.com/in/jay-khatri
highlight.io,https://www.ycombinator.com/companies/highlight-io,https://www.highlight.io/,Vadim Korolik,https://www.linkedin.com/in/vkorolik/
Cardinal,https://www.ycombinator.com/companies/cardinal,http://cardinalapp.io,Wiz 👋🏻,http://linkedin.com/in/nadavwiz
Cardinal,https://www.ycombinator.com/companies/cardinal,http://cardinalapp.io,Mor Sela,https://www.linkedin.com/in/selamor/
Vizzly,https://www.ycombinator.com/companies/vizzly,https://vizzly.co/,Matt Williamson,https://www.linkedin.com/in/williamsonmatt/
Vizzly,https://www.ycombinator.com/companies/vizzly,https://vizzly.co/,James Bowers,https://www.linkedin.com/in/james-matthew-bowers/
HyperDX,https://www.ycombinator.com/companies/hyperdx,https://hyperdx.io/,Michael Shi,https://www.linkedin.com/in/mikeshi42/
HyperDX,https://www.ycombinator.com/companies/hyperdx,https://hyperdx.io/,Warren Lee,https://linkedin.com/in/warren-jonhow-lee-7b91b3187
Arengu,https://www.ycombinator.com/companies/arengu,https://www.arengu.com,Jacobo Vidal Abeigón,https://www.linkedin.com/in/jacobovidal/
Arengu,https://www.ycombinator.com/companies/arengu,https://www.arengu.com,Pablo Castro Valiño,https://www.linkedin.com/in/pablocastrovalino/
Arengu,https://www.ycombinator.com/companies/arengu,https://www.arengu.com,Sergio Regueira,https://www.linkedin.com/in/sergioregueira/
Uiflow,https://www.ycombinator.com/companies/uiflow,https://www.ycombinator.com/companies/uiflow,Sol Eun,https://www.linkedin.com/in/soleun/
Reflect,https://www.ycombinator.com/companies/reflect,https://reflect.run,Fitz Nowlan,https://www.linkedin.com/in/fitz-nowlan
Reflect,https://www.ycombinator.com/companies/reflect,https://reflect.run,Todd McNeal,https://www.linkedin.com/in/toddmcneal/
Scribe,https://www.ycombinator.com/companies/scribe,http://tryscribe.com/,Sachin Bhat,https://www.linkedin.com/in/sachin-bhat-/
Scribe,https://www.ycombinator.com/companies/scribe,http://tryscribe.com/,Rutika Muchhala,https://www.linkedin.com/in/rutikamuchhala
Hoss,https://www.ycombinator.com/companies/hoss,https://hoss.com,Cameron Cooper,https://linkedin.com/in/cameroncooper
Hoss,https://www.ycombinator.com/companies/hoss,https://hoss.com,Matt Hawkins,https://linkedin.com/in/matthawkins
Hoss,https://www.ycombinator.com/companies/hoss,https://hoss.com,Trung Vu,https://linkedin.com/in/trungdvu
Windsor,https://www.ycombinator.com/companies/windsor,https://windsor.io,Pranay Prakash,https://linkedin.com/in/pranaygp
Windsor,https://www.ycombinator.com/companies/windsor,https://windsor.io,Andrew Faust,https://www.linkedin.com/in/andrew-faust-350498209
Preflight,https://www.ycombinator.com/companies/preflight,http://preflight.com,Mustafa Bayramoglu,https://linkedin.com/in/mustafa-bayramoglu-717a9197
Celest,https://www.ycombinator.com/companies/celest,https://celest.dev,Dillon Nys,https://linkedin.com/in/dillon-nys
Branch AI,https://www.ycombinator.com/companies/branch-ai,https://www.branch-ai.com,Branch AI,https://www.linkedin.com/in/govindchandrasekhar/
Branch AI,https://www.ycombinator.com/companies/branch-ai,https://www.branch-ai.com,Govind Chandrasekhar,https://linkedin.com/in/govindchandrasekhar
Branch AI,https://www.ycombinator.com/companies/branch-ai,https://www.branch-ai.com,Ishan Agrawal,https://linkedin.com/in/ishanagrawal
Penguin AI,https://www.ycombinator.com/companies/penguin-ai,http://penguinai.app,Rohan Doshi,https://www.linkedin.com/in/rkdoshi/
Penguin AI,https://www.ycombinator.com/companies/penguin-ai,http://penguinai.app,Prathik Muppidi,https://linkedin.com/in/prathikmuppidi
Mercator,https://www.ycombinator.com/companies/mercator,http://www.mercator.tech,Dayton Thorpe,https://www.linkedin.com/in/dayton-thorpe/
Mercator,https://www.ycombinator.com/companies/mercator,http://www.mercator.tech,Andrew Duberstein,https://www.linkedin.com/in/andrew-duberstein-89633037
CoffeeAI,https://www.ycombinator.com/companies/coffeeai,https://www.get-coffee.ai,Will Haringa,https://www.linkedin.com/in/will-haringa/
CoffeeAI,https://www.ycombinator.com/companies/coffeeai,https://www.get-coffee.ai,Aryan Lobie,https://www.linkedin.com/in/aryan-lobie/
Scratch Data,https://www.ycombinator.com/companies/scratch-data,https://www.scratchdata.com,Jay Goel,https://www.linkedin.com/in/jay-goel-67588220/
Scratch Data,https://www.ycombinator.com/companies/scratch-data,https://www.scratchdata.com,Len Boyette,https://www.linkedin.com/in/lenb/
Invoid,https://www.ycombinator.com/companies/invoid,https://www.invoid.co/,Kunwar Raj Sethi,https://www.linkedin.com/in/kunwarraj01/
Invoid,https://www.ycombinator.com/companies/invoid,https://www.invoid.co/,Sarthak Goel,https://www.linkedin.com/in/iamsarthakgoel
Intelligent,https://www.ycombinator.com/companies/intelligent,https://www.intelligent.services/,Rishi Raman,https://www.linkedin.com/in/rishiramanbd/
webapp.io,https://www.ycombinator.com/companies/webapp-io,https://webapp.io,Colin Chartier,https://www.linkedin.com/in/colinchartier/
webapp.io,https://www.ycombinator.com/companies/webapp-io,https://webapp.io,Lyn Chen,https://www.linkedin.com/in/lynchen/
Metamanagement,https://www.ycombinator.com/companies/metamanagement,https://metamanagement.dev,Nikhil Bhargava,https://www.linkedin.com/in/nikhil-bhargava/
Voicery,https://www.ycombinator.com/companies/voicery,http://www.voicery.com,Andrew Gibiansky,https://www.linkedin.com/in/andrew-gibiansky
Clayboard,https://www.ycombinator.com/companies/clayboard,http://clayboard.com,Jorge Fuentes,https://www.linkedin.com/in/jsfuentes
Clayboard,https://www.ycombinator.com/companies/clayboard,http://clayboard.com,Nilay Modi,https://linkedin.com/in/thenilaymodi
Orbiter,https://www.ycombinator.com/companies/orbiter,http://www.getorbiter.com,Mark Wai,https://linkedin.com/in/markwai
Orbiter,https://www.ycombinator.com/companies/orbiter,http://www.getorbiter.com,Victor Zhang,https://www.linkedin.com/in/zhangvictorz/
Orbiter,https://www.ycombinator.com/companies/orbiter,http://www.getorbiter.com,Winston Zhang,https://www.linkedin.com/in/winstonzhang/
Enveloop,https://www.ycombinator.com/companies/enveloop,http://www.enveloop.com,Chris Winslett,https://www.linkedin.com/in/winslett/
Enveloop,https://www.ycombinator.com/companies/enveloop,http://www.enveloop.com,Jason McCay,https://www.linkedin.com/in/jasonmccay/
Enveloop,https://www.ycombinator.com/companies/enveloop,http://www.enveloop.com,Ben Wyrosdick,https://www.linkedin.com/in/bwyrosdick/
Unflow,https://www.ycombinator.com/companies/unflow,https://www.unflow.com,Patrick Finlay,https://www.linkedin.com/in/patjfin/
Unflow,https://www.ycombinator.com/companies/unflow,https://www.unflow.com,David Newell,https://www.linkedin.com/in/dnewell1/
Unflow,https://www.ycombinator.com/companies/unflow,https://www.unflow.com,Romy Lynch,https://ie.linkedin.com/in/romy-lynch
Pide Directo,https://www.ycombinator.com/companies/pide-directo,http://pidedirecto.mx,Hussein Fawzi,https://www.linkedin.com/in/hussein-a-fawzi-4427031a4/
Pide Directo,https://www.ycombinator.com/companies/pide-directo,http://pidedirecto.mx,Antonio Nacoud,https://linkedin.com/in/antonionacoud
Pide Directo,https://www.ycombinator.com/companies/pide-directo,http://pidedirecto.mx,Ronni Samir Sulaka,https://www.linkedin.com/in/ronnisamir?originalSubdomain=se
Pide Directo,https://www.ycombinator.com/companies/pide-directo,http://pidedirecto.mx,Anders Steiner,https://www.linkedin.com/in/anders-steiner-a6478aa/
Quan,https://www.ycombinator.com/companies/quan,https://www.quanwellbeing.com/,Arosha Brouwer,https://www.linkedin.com/in/aroshabrouwer
Quan,https://www.ycombinator.com/companies/quan,https://www.quanwellbeing.com/,Lucy Howie,https://www.linkedin.com/in/lucyhowie/
Zoios.,https://www.ycombinator.com/companies/zoios,https://zoios.io,Christian Højbo Møller,https://www.linkedin.com/in/christianhojbo/
Zoios.,https://www.ycombinator.com/companies/zoios,https://zoios.io,Mikkel Agesen,https://www.linkedin.com/in/mikkel-agesen/
Epsilon3,https://www.ycombinator.com/companies/epsilon3-inc,https://www.epsilon3.io/,Laura Crabtree,https://www.linkedin.com/in/lauracrabtree/
Epsilon3,https://www.ycombinator.com/companies/epsilon3-inc,https://www.epsilon3.io/,Max Mednik,https://www.linkedin.com/in/maxmednik
Arpio,https://www.ycombinator.com/companies/arpio,https://arpio.io,Doug Neumann,https://www.linkedin.com/in/dougneumann/
Arpio,https://www.ycombinator.com/companies/arpio,https://arpio.io,Shaw Terwilliger,https://www.linkedin.com/in/shaw-terwilliger-64079076/
Text Blaze,https://www.ycombinator.com/companies/text-blaze,https://blaze.today,Dan Barak,https://www.linkedin.com/in/barakdan/
Text Blaze,https://www.ycombinator.com/companies/text-blaze,https://blaze.today,Scott Fortmann-Roe,https://www.linkedin.com/in/scottfr/
Buzzle,https://www.ycombinator.com/companies/buzzle,https://buzzle.ai,Bhairav Mehta,https://linkedin.com/in/bhairav-mehta
Buzzle,https://www.ycombinator.com/companies/buzzle,https://buzzle.ai,Adithya Ramanathan,https://www.linkedin.com/in/adithyaramanathan/
Buzzle,https://www.ycombinator.com/companies/buzzle,https://buzzle.ai,Michael Staunton,http://www.linkedin.com/in/michaelbstaunton/
Tamarind Bio,https://www.ycombinator.com/companies/tamarind-bio,https://www.tamarind.bio,Deniz Kavi,https://linkedin.com/in/deniz-kavi
Tamarind Bio,https://www.ycombinator.com/companies/tamarind-bio,https://www.tamarind.bio,Sherry Liu,https://linkedin.com/in/sherryliu987
GiveCampus,https://www.ycombinator.com/companies/givecampus,,,
TradeFlow,https://www.ycombinator.com/companies/tradeflow,https://www.tradeflowai.com/,Taryn Reardon,https://www.linkedin.com/in/taryn-reardon/
TradeFlow,https://www.ycombinator.com/companies/tradeflow,https://www.tradeflowai.com/,Liam Breen,https://www.linkedin.com/in/liam-breen-456081124/
Cashboard,https://www.ycombinator.com/companies/cashboard,https://www.cashboard.co,Julian Rowlands,https://www.linkedin.com/in/jrowl/
Jutsoo,https://www.ycombinator.com/companies/jutsoo,https://www.jutsoo.com/,Mario Gaw,https://www.linkedin.com/in/mariogaw/
Jutsoo,https://www.ycombinator.com/companies/jutsoo,https://www.jutsoo.com/,Kristian F H Sinaulan,https://www.linkedin.com/in/kristian-frits-harris-sinaulan-04610744
Lumina,https://www.ycombinator.com/companies/lumina,https://www.lumibot.com,Aswin Andrison,http://linkedin.com/in/aandrison
Lumina,https://www.ycombinator.com/companies/lumina,https://www.lumibot.com,Tri Ahmad Irfan,https://www.linkedin.com/in/triahmadirfan/
Hyperseed,https://www.ycombinator.com/companies/hyperseed,https://hyperseed.com,Hootan Mahallati,https://www.linkedin.com/in/hootanmahallati/
Hyperseed,https://www.ycombinator.com/companies/hyperseed,https://hyperseed.com,Georg Untersalmberger,https://www.linkedin.com/in/untersalmberger/
Combinely,https://www.ycombinator.com/companies/combinely,https://combinely.ai,Arthur Granacher,https://www.linkedin.com/in/arthur-granacher
Combinely,https://www.ycombinator.com/companies/combinely,https://combinely.ai,Tom Invernizzi,https://www.linkedin.com/in/tominvernizzi/
Vantel,https://www.ycombinator.com/companies/vantel,https://vantel.ai/,Love Redin,https://www.linkedin.com/in/love-redin/
Vantel,https://www.ycombinator.com/companies/vantel,https://vantel.ai/,Ulme Wennberg,https://www.linkedin.com/in/ulme-wennberg/
Modus,https://www.ycombinator.com/companies/modus,https://himodus.com,Lin Ling,https://www.linkedin.com/in/linling1
Decisional AI,https://www.ycombinator.com/companies/decisional-ai,https://www.decisional.com/,Dhruv Tandon,https://www.linkedin.com/in/tandondhruv/
Decisional AI,https://www.ycombinator.com/companies/decisional-ai,https://www.decisional.com/,Sai Neeraj Kanuri,https://www.linkedin.com/in/neerajkanuri
Decisional AI,https://www.ycombinator.com/companies/decisional-ai,https://www.decisional.com/,Adit Sanghvi,https://www.linkedin.com/in/aditsanghvi/
Clarum,https://www.ycombinator.com/companies/clarum,https://clarum.ai,Anton Otaner,https://linkedin.com/in/antonotaner
Clarum,https://www.ycombinator.com/companies/clarum,https://clarum.ai,Tommy He,https://linkedin.com/in/tommyhe6
Campfire,https://www.ycombinator.com/companies/campfire-2,https://meetcampfire.com/,John Glasgow,https://linkedin.com/in/johnglasgow
Pier,https://www.ycombinator.com/companies/pier,http://www.pier-finance.com,Jessica Zhang,https://www.linkedin.com/in/jessica-zhang-87967280/
Pier,https://www.ycombinator.com/companies/pier,http://www.pier-finance.com,Alex Hegevall Clarke,https://www.linkedin.com/in/hegevall/
Unstatiq,https://www.ycombinator.com/companies/unstatiq,https://www.unstatiq.com/,Sachin Jaishankar,https://www.linkedin.com/in/sachinjaishankar
Unstatiq,https://www.ycombinator.com/companies/unstatiq,https://www.unstatiq.com/,Nish Singaraju,https://www.linkedin.com/in/nish-singaraju-9472ba175/
Truewind,https://www.ycombinator.com/companies/truewind,https://www.truewind.ai/,Alex Lee,https://www.linkedin.com/in/alexlee611/
Truewind,https://www.ycombinator.com/companies/truewind,https://www.truewind.ai/,Tennison Chan,https://www.linkedin.com/in/tennisonchan
Cloudchipr,https://www.ycombinator.com/companies/cloudchipr,https://cloudchipr.com/,Ashot Ayvazyan,https://www.linkedin.com/in/ashotayvazyan/
Cloudchipr,https://www.ycombinator.com/companies/cloudchipr,https://cloudchipr.com/,Suren Marashlyan,https://www.linkedin.com/in/surenmarashlyan
Concourse,https://www.ycombinator.com/companies/concourse,https://concourse.co/,Matthieu Hafemeister,https://www.linkedin.com/in/matthafemeister/
Concourse,https://www.ycombinator.com/companies/concourse,https://concourse.co/,Ted Michaels,https://www.linkedin.com/in/ted-michaels/
Finnt,https://www.ycombinator.com/companies/finnt,https://finnt.com,Anji Ismail,https://linkedin.com/in/anjismail
SalaryBox (by Titanmind),https://www.ycombinator.com/companies/salarybox-by-titanmind,https://www.titanmind.so/,Nikhil Goel,https://www.linkedin.com/in/nikhil-goel/
SalaryBox (by Titanmind),https://www.ycombinator.com/companies/salarybox-by-titanmind,https://www.titanmind.so/,Peeyush Goyal,https://www.linkedin.com/in/peeyushgoyal1991/
Swipe,https://www.ycombinator.com/companies/swipe-2,https://getswipe.in,Aditya Vemuganti,https://www.linkedin.com/in/aditya-v-b0838622/
Swipe,https://www.ycombinator.com/companies/swipe-2,https://getswipe.in,Sri Teja Allaparthi,https://www.linkedin.com/in/sriteja95
Rootly,https://www.ycombinator.com/companies/rootly,https://rootly.com,Quentin Rousseau,https://www.linkedin.com/in/quentinrousseau/
Rootly,https://www.ycombinator.com/companies/rootly,https://rootly.com,JJ Tang,https://www.linkedin.com/in/jjrichardtang/
Bitrise,https://www.ycombinator.com/companies/bitrise,https://bitrise.io,Viktor Benei,https://hu.linkedin.com/in/viktorbenei
Bitrise,https://www.ycombinator.com/companies/bitrise,https://bitrise.io,Daniel Balla,https://hu.linkedin.com/in/balladaniel
Bitrise,https://www.ycombinator.com/companies/bitrise,https://bitrise.io,Barnabas Birmacher,https://hu.linkedin.com/in/birmacher
Superb AI,https://www.ycombinator.com/companies/superb-ai,https://www.superb-ai.com,Hyun Kim,https://www.linkedin.com/in/hyunsoo-kim-a60557b2/
Superb AI,https://www.ycombinator.com/companies/superb-ai,https://www.superb-ai.com,Moonsu Cha,https://www.linkedin.com/in/moonsucha/
Superb AI,https://www.ycombinator.com/companies/superb-ai,https://www.superb-ai.com,Jonghyuk Lee,https://www.linkedin.com/in/jonghyuk-lee-5612a312a
Superb AI,https://www.ycombinator.com/companies/superb-ai,https://www.superb-ai.com,Jungkwon Lee,https://www.linkedin.com/in/jung-kwon-lee-67a36a152/
Sift,https://www.ycombinator.com/companies/sift,https://sift.com/,Jason Tan,http://www.linkedin.com/in/jas0ntan
Delty,https://www.ycombinator.com/companies/delty,https://delty.ai,Lalit Kundu,https://linkedin.com/in/lalitkundu
Delty,https://www.ycombinator.com/companies/delty,https://delty.ai,Catherine Zhao,https://www.linkedin.com/in/cat-catherine-zhao
Clidey,https://www.ycombinator.com/companies/clidey,https://clidey.com,Hemang Kandwal,https://linkedin.com/in/hemangkandwal
Clidey,https://www.ycombinator.com/companies/clidey,https://clidey.com,Anguel Hristozov,https://linkedin.com/in/ahristozov
Artificial Societies,https://www.ycombinator.com/companies/artificial-societies,https://societies.io,James He,https://www.linkedin.com/in/james-k-he/
